datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-03-15,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,27,60,87
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",18-24,3,0,3
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",25-29,5,0,5
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",30-34,5,0,5
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",35-39,4,0,4
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",40-44,10,0,10
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",45-49,14,0,14
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",50-54,19,0,19
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",55-59,19,0,19
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",60-64,37,0,37
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",65-69,89,0,89
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",70-74,384,0,384
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",75-79,295,0,295
2021-03-15,VAXZEVRIA,CZ010,"Hlavní město Praha",80+,83,0,83
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",18-24,5,0,5
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",25-29,3,0,3
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,3,0,3
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,12,0,12
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,7,0,7
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,6,0,6
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,65,0,65
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,30,0,30
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,52,0,52
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,231,0,231
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,298,0,298
2021-03-15,VAXZEVRIA,CZ020,"Středočeský kraj",80+,86,0,86
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",18-24,5,0,5
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",25-29,5,0,5
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",30-34,3,0,3
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",35-39,3,0,3
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",40-44,6,0,6
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",45-49,10,0,10
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",50-54,7,0,7
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",55-59,19,0,19
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",60-64,4,0,4
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",65-69,6,0,6
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",70-74,2,0,2
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",75-79,16,0,16
2021-03-15,VAXZEVRIA,CZ031,"Jihočeský kraj",80+,18,0,18
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",30-34,1,0,1
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",35-39,1,0,1
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",40-44,2,0,2
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",45-49,14,0,14
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",50-54,11,0,11
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",55-59,7,0,7
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",60-64,8,0,8
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",65-69,12,0,12
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",70-74,89,0,89
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",75-79,111,0,111
2021-03-15,VAXZEVRIA,CZ032,"Plzeňský kraj",80+,64,0,64
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",18-24,7,0,7
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",25-29,6,0,6
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",30-34,15,0,15
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",35-39,13,0,13
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",40-44,28,0,28
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",45-49,35,0,35
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",50-54,26,0,26
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",55-59,51,0,51
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",60-64,41,0,41
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",65-69,86,0,86
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",70-74,272,0,272
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",75-79,140,0,140
2021-03-15,VAXZEVRIA,CZ041,"Karlovarský kraj",80+,61,0,61
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",45-49,2,0,2
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",55-59,2,0,2
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",60-64,6,0,6
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",65-69,16,0,16
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",70-74,17,0,17
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",75-79,40,0,40
2021-03-15,VAXZEVRIA,CZ042,"Ústecký kraj",80+,52,0,52
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",18-24,1,0,1
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",25-29,1,0,1
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",30-34,1,0,1
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",35-39,4,0,4
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",40-44,7,0,7
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",45-49,10,0,10
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",50-54,5,0,5
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",55-59,14,0,14
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",60-64,7,0,7
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",65-69,16,0,16
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",70-74,68,0,68
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",75-79,82,0,82
2021-03-15,VAXZEVRIA,CZ051,"Liberecký kraj",80+,77,0,77
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",18-24,8,0,8
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",25-29,1,0,1
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,2,0,2
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,4,0,4
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,8,0,8
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,15,0,15
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,7,0,7
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,58,0,58
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,34,0,34
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,44,0,44
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,112,0,112
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,116,0,116
2021-03-15,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,47,0,47
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",25-29,1,0,1
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",35-39,1,0,1
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",40-44,1,0,1
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",45-49,4,0,4
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",50-54,2,0,2
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",55-59,3,0,3
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",60-64,8,0,8
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",65-69,19,0,19
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",70-74,155,0,155
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",75-79,112,0,112
2021-03-15,VAXZEVRIA,CZ053,"Pardubický kraj",80+,50,0,50
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,10,1,11
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,24,6,30
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,53,5,58
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",35-39,118,13,131
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,193,8,201
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,177,12,189
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,95,10,105
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,36,11,47
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,20,6,26
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,13,3,16
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,228,0,228
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,105,1,106
2021-03-15,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,66,1,67
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",30-34,3,0,3
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",35-39,1,0,1
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",40-44,4,0,4
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",50-54,7,0,7
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,6,0,6
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,16,0,16
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,38,0,38
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,336,0,336
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",75-79,319,0,319
2021-03-15,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,127,0,127
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",40-44,2,0,2
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,1,0,1
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",50-54,3,0,3
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",55-59,3,0,3
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",60-64,9,0,9
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",65-69,45,0,45
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",70-74,175,0,175
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",75-79,120,0,120
2021-03-15,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,70,0,70
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",45-49,2,0,2
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",55-59,6,0,6
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",60-64,5,0,5
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",65-69,17,0,17
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",70-74,76,0,76
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",75-79,113,0,113
2021-03-15,VAXZEVRIA,CZ072,"Zlínský kraj",80+,64,0,64
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",18-24,1,0,1
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",25-29,4,0,4
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",30-34,4,0,4
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",35-39,2,0,2
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",40-44,12,0,12
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",45-49,13,0,13
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",50-54,14,0,14
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",55-59,16,0,16
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",60-64,29,0,29
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",65-69,66,0,66
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",70-74,344,0,344
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",75-79,216,0,216
2021-03-15,VAXZEVRIA,CZ080,"Moravskoslezský kraj",80+,168,0,168
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",18-24,70,47,117
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",25-29,102,93,195
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",30-34,117,97,214
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",35-39,102,86,188
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",40-44,183,111,294
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",45-49,193,90,283
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",50-54,163,91,254
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",55-59,204,84,288
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",60-64,144,73,217
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",65-69,140,103,243
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",70-74,1072,32,1104
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",75-79,1107,41,1148
2021-03-16,Comirnaty,CZ010,"Hlavní město Praha",80+,129,304,433
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",18-24,31,6,37
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",25-29,33,7,40
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",30-34,50,13,63
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",35-39,89,16,105
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",40-44,147,22,169
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",45-49,167,31,198
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",50-54,121,17,138
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",55-59,150,23,173
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",60-64,74,12,86
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",65-69,67,14,81
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",70-74,1172,10,1182
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",75-79,909,6,915
2021-03-16,Comirnaty,CZ020,"Středočeský kraj",80+,216,537,753
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",18-24,1,0,1
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",25-29,1,0,1
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",35-39,0,1,1
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",40-44,2,0,2
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",45-49,2,2,4
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",50-54,3,2,5
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",55-59,5,1,6
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",60-64,2,0,2
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",65-69,2,0,2
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",70-74,125,2,127
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",75-79,24,0,24
2021-03-16,Comirnaty,CZ031,"Jihočeský kraj",80+,33,5,38
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",18-24,16,6,22
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",25-29,14,10,24
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",30-34,11,12,23
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",35-39,17,14,31
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",40-44,11,27,38
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",45-49,19,23,42
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",50-54,21,16,37
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",55-59,22,31,53
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",60-64,24,26,50
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",65-69,20,26,46
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",70-74,40,12,52
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",75-79,76,9,85
2021-03-16,Comirnaty,CZ032,"Plzeňský kraj",80+,90,749,839
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",0-17,2,0,2
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",18-24,5,5,10
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",25-29,7,3,10
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",30-34,5,4,9
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",35-39,16,5,21
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",40-44,19,6,25
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",45-49,15,9,24
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",50-54,12,9,21
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",55-59,8,11,19
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",60-64,12,10,22
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",65-69,22,11,33
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",70-74,351,7,358
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",75-79,287,6,293
2021-03-16,Comirnaty,CZ041,"Karlovarský kraj",80+,50,127,177
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",18-24,16,5,21
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",25-29,12,9,21
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",30-34,25,11,36
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",35-39,23,10,33
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",40-44,39,23,62
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",45-49,42,26,68
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",50-54,30,23,53
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",55-59,35,19,54
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",60-64,39,18,57
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",65-69,48,10,58
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",70-74,159,25,184
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",75-79,148,27,175
2021-03-16,Comirnaty,CZ042,"Ústecký kraj",80+,104,278,382
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",18-24,2,3,5
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",25-29,8,4,12
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",30-34,8,2,10
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",35-39,4,10,14
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",40-44,9,13,22
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",45-49,10,14,24
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",50-54,7,6,13
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",55-59,8,8,16
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",60-64,12,4,16
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",65-69,10,3,13
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",70-74,206,16,222
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",75-79,78,24,102
2021-03-16,Comirnaty,CZ051,"Liberecký kraj",80+,27,383,410
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",18-24,9,4,13
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",25-29,5,3,8
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",30-34,5,1,6
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",35-39,11,5,16
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",40-44,13,9,22
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",45-49,41,11,52
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",50-54,56,7,63
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",55-59,54,11,65
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",60-64,12,8,20
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",65-69,11,4,15
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",70-74,366,5,371
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",75-79,574,6,580
2021-03-16,Comirnaty,CZ052,"Královéhradecký kraj",80+,70,232,302
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",18-24,11,7,18
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",25-29,19,4,23
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",30-34,14,10,24
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",35-39,18,20,38
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",40-44,23,27,50
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",45-49,27,28,55
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",50-54,100,27,127
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",55-59,143,17,160
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",60-64,59,9,68
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",65-69,26,4,30
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",70-74,39,7,46
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",75-79,578,6,584
2021-03-16,Comirnaty,CZ053,"Pardubický kraj",80+,36,180,216
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",18-24,18,5,23
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",25-29,8,6,14
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",30-34,12,6,18
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",35-39,13,13,26
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",40-44,17,13,30
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",45-49,24,12,36
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",50-54,10,17,27
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",55-59,15,20,35
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",60-64,10,8,18
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",65-69,7,6,13
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",70-74,585,1,586
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",75-79,287,2,289
2021-03-16,Comirnaty,CZ063,"Kraj Vysočina",80+,48,427,475
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",18-24,27,7,34
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",25-29,38,12,50
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",30-34,34,14,48
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",35-39,60,18,78
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",40-44,55,14,69
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",45-49,93,22,115
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",50-54,113,19,132
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",55-59,180,18,198
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",60-64,97,16,113
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",65-69,69,24,93
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",70-74,1768,20,1788
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",75-79,1166,29,1195
2021-03-16,Comirnaty,CZ064,"Jihomoravský kraj",80+,266,1330,1596
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",18-24,11,10,21
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",25-29,25,13,38
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",30-34,25,17,42
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",35-39,46,14,60
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",40-44,81,34,115
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",45-49,85,31,116
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",50-54,89,24,113
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",55-59,141,19,160
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",60-64,52,26,78
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",65-69,21,12,33
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",70-74,450,7,457
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",75-79,425,3,428
2021-03-16,Comirnaty,CZ071,"Olomoucký kraj",80+,72,219,291
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",18-24,13,8,21
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",25-29,15,1,16
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",30-34,17,3,20
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",35-39,25,2,27
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",40-44,53,10,63
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",45-49,79,8,87
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",50-54,64,13,77
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",55-59,160,6,166
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",60-64,49,6,55
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",65-69,35,7,42
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",70-74,229,6,235
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",75-79,360,1,361
2021-03-16,Comirnaty,CZ072,"Zlínský kraj",80+,87,281,368
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,38,1,39
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,76,12,88
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,94,16,110
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,118,19,137
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,172,18,190
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,187,30,217
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,223,24,247
2021-03-16,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,233,15,248
