datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-11-08,CZ052,CZ0521,6556,5052,76
2020-11-08,CZ052,CZ0522,2742,1817,38
2020-11-08,CZ052,CZ0523,5570,4227,81
2020-11-08,CZ052,CZ0524,2857,2043,27
2020-11-08,CZ052,CZ0525,4604,3241,71
2020-11-08,CZ053,CZ0531,4271,2953,44
2020-11-08,CZ053,CZ0532,6245,4588,62
2020-11-08,CZ053,CZ0533,3907,2914,46
2020-11-08,CZ053,CZ0534,5021,3713,61
2020-11-08,CZ063,CZ0631,3634,2383,56
2020-11-08,CZ063,CZ0632,4396,3227,68
2020-11-08,CZ063,CZ0633,3468,2359,51
2020-11-08,CZ063,CZ0634,4137,2986,85
2020-11-08,CZ063,CZ0635,5108,3947,64
2020-11-08,CZ064,CZ0641,3540,2663,74
2020-11-08,CZ064,CZ0642,13013,10175,164
2020-11-08,CZ064,CZ0643,7414,5472,101
2020-11-08,CZ064,CZ0644,2765,1945,71
2020-11-08,CZ064,CZ0645,6820,5133,113
2020-11-08,CZ064,CZ0646,2807,2014,50
2020-11-08,CZ064,CZ0647,2974,2116,76
2020-11-08,CZ071,CZ0711,1446,986,29
2020-11-08,CZ071,CZ0712,9735,7474,137
2020-11-08,CZ071,CZ0713,5058,3639,46
2020-11-08,CZ071,CZ0714,5631,4001,70
2020-11-08,CZ071,CZ0715,4071,2793,65
2020-11-08,CZ072,CZ0721,4699,3587,57
2020-11-08,CZ072,CZ0722,8015,6134,113
2020-11-08,CZ072,CZ0723,6549,4567,64
2020-11-08,CZ072,CZ0724,9520,7385,110
2020-11-08,CZ080,CZ0801,2530,1797,38
2020-11-08,CZ080,CZ0802,8834,6540,120
2020-11-08,CZ080,CZ0803,8738,6742,79
2020-11-08,CZ080,CZ0804,5165,3732,56
2020-11-08,CZ080,CZ0805,7515,5277,89
2020-11-08,CZ080,CZ0806,10770,8232,171
2020-11-08,,,18,1050,0
2020-11-09,CZ010,CZ0100,50295,46297,564
2020-11-09,CZ020,CZ020A,5342,5307,40
2020-11-09,CZ020,CZ020B,5629,4674,41
2020-11-09,CZ020,CZ020C,2367,1762,27
2020-11-09,CZ020,CZ0201,5372,4252,74
2020-11-09,CZ020,CZ0202,3404,2902,32
2020-11-09,CZ020,CZ0203,5635,4594,56
2020-11-09,CZ020,CZ0204,4403,3533,70
2020-11-09,CZ020,CZ0205,2353,1807,41
2020-11-09,CZ020,CZ0206,3751,3111,47
2020-11-09,CZ020,CZ0207,4868,3771,70
2020-11-09,CZ020,CZ0208,3600,2984,51
2020-11-09,CZ020,CZ0209,6563,6049,46
2020-11-09,CZ031,CZ0311,8042,6810,95
2020-11-09,CZ031,CZ0312,1687,1214,37
2020-11-09,CZ031,CZ0313,3391,2366,66
2020-11-09,CZ031,CZ0314,3016,2241,30
2020-11-09,CZ031,CZ0315,1890,1381,55
2020-11-09,CZ031,CZ0316,2782,2144,59
2020-11-09,CZ031,CZ0317,4463,3546,78
2020-11-09,CZ032,CZ0321,2130,1845,44
2020-11-09,CZ032,CZ0322,3227,2543,42
2020-11-09,CZ032,CZ0323,8165,7075,87
2020-11-09,CZ032,CZ0324,3019,2463,49
2020-11-09,CZ032,CZ0325,3523,2976,33
2020-11-09,CZ032,CZ0326,1683,1400,29
2020-11-09,CZ032,CZ0327,1615,1205,31
2020-11-09,CZ041,CZ0411,2379,1889,97
2020-11-09,CZ041,CZ0412,3258,2584,71
2020-11-09,CZ041,CZ0413,2702,2030,70
2020-11-09,CZ042,CZ0421,3675,2752,65
2020-11-09,CZ042,CZ0422,4618,3597,90
2020-11-09,CZ042,CZ0423,5160,4310,71
2020-11-09,CZ042,CZ0424,2794,2146,46
2020-11-09,CZ042,CZ0425,3339,2438,50
2020-11-09,CZ042,CZ0426,3395,2492,42
2020-11-09,CZ042,CZ0427,4292,3341,46
2020-11-09,CZ051,CZ0511,2953,2059,22
2020-11-09,CZ051,CZ0512,3718,2642,49
2020-11-09,CZ051,CZ0513,7964,6188,59
2020-11-09,CZ051,CZ0514,3278,2362,37
2020-11-09,CZ052,CZ0521,6631,5227,79
2020-11-09,CZ052,CZ0522,2830,1915,39
2020-11-09,CZ052,CZ0523,5660,4399,85
2020-11-09,CZ052,CZ0524,2902,2128,28
2020-11-09,CZ052,CZ0525,4705,3442,74
2020-11-09,CZ053,CZ0531,4354,3107,44
2020-11-09,CZ053,CZ0532,6369,4843,64
2020-11-09,CZ053,CZ0533,3960,3108,49
2020-11-09,CZ053,CZ0534,5107,3882,65
2020-11-09,CZ063,CZ0631,3757,2540,56
2020-11-09,CZ063,CZ0632,4522,3398,70
2020-11-09,CZ063,CZ0633,3556,2538,52
2020-11-09,CZ063,CZ0634,4248,3132,88
2020-11-09,CZ063,CZ0635,5274,4052,68
2020-11-09,CZ064,CZ0641,3595,2779,81
2020-11-09,CZ064,CZ0642,13154,10505,172
2020-11-09,CZ064,CZ0643,7525,5704,103
2020-11-09,CZ064,CZ0644,2799,2041,72
2020-11-09,CZ064,CZ0645,6944,5422,118
2020-11-09,CZ064,CZ0646,2865,2134,52
2020-11-09,CZ064,CZ0647,3035,2258,80
2020-11-09,CZ071,CZ0711,1459,1016,30
2020-11-09,CZ071,CZ0712,9911,7768,139
2020-11-09,CZ071,CZ0713,5179,3815,50
2020-11-09,CZ071,CZ0714,5780,4263,72
2020-11-09,CZ071,CZ0715,4164,2963,65
2020-11-09,CZ072,CZ0721,4787,3771,58
2020-11-09,CZ072,CZ0722,8116,6413,115
2020-11-09,CZ072,CZ0723,6730,4979,66
2020-11-09,CZ072,CZ0724,9617,7719,112
2020-11-09,CZ080,CZ0801,2587,1902,39
2020-11-09,CZ080,CZ0802,8971,6940,124
2020-11-09,CZ080,CZ0803,8932,7047,81
2020-11-09,CZ080,CZ0804,5378,3973,57
2020-11-09,CZ080,CZ0805,7638,5561,90
2020-11-09,CZ080,CZ0806,10879,8590,181
2020-11-09,,,18,1072,0
2020-11-10,CZ010,CZ0100,50874,46836,576
2020-11-10,CZ020,CZ020A,5415,5374,43
2020-11-10,CZ020,CZ020B,5766,4724,42
2020-11-10,CZ020,CZ020C,2395,1881,29
2020-11-10,CZ020,CZ0201,5474,4311,76
2020-11-10,CZ020,CZ0202,3464,2913,33
2020-11-10,CZ020,CZ0203,5766,4654,59
2020-11-10,CZ020,CZ0204,4458,3620,74
2020-11-10,CZ020,CZ0205,2414,1846,41
2020-11-10,CZ020,CZ0206,3844,3235,49
2020-11-10,CZ020,CZ0207,4980,3877,70
2020-11-10,CZ020,CZ0208,3642,3012,54
2020-11-10,CZ020,CZ0209,6652,6116,46
2020-11-10,CZ031,CZ0311,8247,7003,102
2020-11-10,CZ031,CZ0312,1723,1258,38
2020-11-10,CZ031,CZ0313,3489,2446,69
2020-11-10,CZ031,CZ0314,3128,2266,32
2020-11-10,CZ031,CZ0315,2006,1398,55
2020-11-10,CZ031,CZ0316,2949,2175,60
2020-11-10,CZ031,CZ0317,4611,3603,80
2020-11-10,CZ032,CZ0321,2168,1890,44
2020-11-10,CZ032,CZ0322,3309,2568,43
2020-11-10,CZ032,CZ0323,8260,7168,90
2020-11-10,CZ032,CZ0324,3064,2522,50
2020-11-10,CZ032,CZ0325,3566,3029,34
2020-11-10,CZ032,CZ0326,1724,1414,30
2020-11-10,CZ032,CZ0327,1652,1248,32
2020-11-10,CZ041,CZ0411,2443,1906,98
2020-11-10,CZ041,CZ0412,3413,2625,78
2020-11-10,CZ041,CZ0413,2859,2066,70
2020-11-10,CZ042,CZ0421,3809,2802,68
2020-11-10,CZ042,CZ0422,4728,3684,99
2020-11-10,CZ042,CZ0423,5263,4351,76
2020-11-10,CZ042,CZ0424,2856,2190,47
2020-11-10,CZ042,CZ0425,3466,2513,53
2020-11-10,CZ042,CZ0426,3504,2586,45
2020-11-10,CZ042,CZ0427,4376,3399,50
2020-11-10,CZ051,CZ0511,3040,2141,22
2020-11-10,CZ051,CZ0512,3827,2746,49
2020-11-10,CZ051,CZ0513,8123,6300,62
2020-11-10,CZ051,CZ0514,3348,2462,39
2020-11-10,CZ052,CZ0521,6764,5339,85
2020-11-10,CZ052,CZ0522,2884,2029,41
2020-11-10,CZ052,CZ0523,5729,4493,87
2020-11-10,CZ052,CZ0524,2967,2201,29
2020-11-10,CZ052,CZ0525,4863,3530,77
2020-11-10,CZ053,CZ0531,4463,3183,47
2020-11-10,CZ053,CZ0532,6516,4961,66
2020-11-10,CZ053,CZ0533,4097,3153,53
2020-11-10,CZ053,CZ0534,5285,3961,67
2020-11-10,CZ063,CZ0631,3845,2631,59
2020-11-10,CZ063,CZ0632,4747,3458,73
2020-11-10,CZ063,CZ0633,3678,2571,53
2020-11-10,CZ063,CZ0634,4370,3175,90
2020-11-10,CZ063,CZ0635,5472,4100,68
2020-11-10,CZ064,CZ0641,3718,2804,85
2020-11-10,CZ064,CZ0642,13440,10648,182
2020-11-10,CZ064,CZ0643,7716,5789,114
2020-11-10,CZ064,CZ0644,2889,2065,77
2020-11-10,CZ064,CZ0645,7135,5468,120
2020-11-10,CZ064,CZ0646,2959,2161,59
2020-11-10,CZ064,CZ0647,3114,2277,83
2020-11-10,CZ071,CZ0711,1476,1107,31
2020-11-10,CZ071,CZ0712,9978,7963,141
2020-11-10,CZ071,CZ0713,5279,3884,52
2020-11-10,CZ071,CZ0714,5861,4325,77
2020-11-10,CZ071,CZ0715,4228,3089,68
2020-11-10,CZ072,CZ0721,4897,3827,62
2020-11-10,CZ072,CZ0722,8256,6558,119
2020-11-10,CZ072,CZ0723,6816,5085,67
2020-11-10,CZ072,CZ0724,9836,7866,115
2020-11-10,CZ080,CZ0801,2645,1976,39
2020-11-10,CZ080,CZ0802,9133,7189,126
2020-11-10,CZ080,CZ0803,9147,7251,85
2020-11-10,CZ080,CZ0804,5491,4087,57
2020-11-10,CZ080,CZ0805,7803,5793,94
2020-11-10,CZ080,CZ0806,11071,8854,186
2020-11-10,,,19,1106,0
2020-11-11,CZ010,CZ0100,51623,47194,586
2020-11-11,CZ020,CZ020A,5482,5425,44
2020-11-11,CZ020,CZ020B,5940,4773,42
2020-11-11,CZ020,CZ020C,2430,1889,30
2020-11-11,CZ020,CZ0201,5559,4376,78
2020-11-11,CZ020,CZ0202,3544,2947,35
2020-11-11,CZ020,CZ0203,5892,4682,63
2020-11-11,CZ020,CZ0204,4558,3663,75
2020-11-11,CZ020,CZ0205,2475,1870,41
2020-11-11,CZ020,CZ0206,3931,3253,50
2020-11-11,CZ020,CZ0207,5081,3938,71
2020-11-11,CZ020,CZ0208,3814,3029,54
2020-11-11,CZ020,CZ0209,6778,6176,48
2020-11-11,CZ031,CZ0311,8448,7145,105
2020-11-11,CZ031,CZ0312,1780,1282,39
2020-11-11,CZ031,CZ0313,3597,2471,73
2020-11-11,CZ031,CZ0314,3225,2276,33
2020-11-11,CZ031,CZ0315,2033,1405,56
2020-11-11,CZ031,CZ0316,2967,2191,62
2020-11-11,CZ031,CZ0317,4711,3645,81
2020-11-11,CZ032,CZ0321,2209,1909,45
2020-11-11,CZ032,CZ0322,3414,2582,43
2020-11-11,CZ032,CZ0323,8341,7232,92
2020-11-11,CZ032,CZ0324,3091,2576,50
2020-11-11,CZ032,CZ0325,3598,3078,35
2020-11-11,CZ032,CZ0326,1744,1424,30
2020-11-11,CZ032,CZ0327,1692,1278,32
2020-11-11,CZ041,CZ0411,2483,1924,100
2020-11-11,CZ041,CZ0412,3429,2683,81
2020-11-11,CZ041,CZ0413,2867,2103,72
2020-11-11,CZ042,CZ0421,3925,2845,70
2020-11-11,CZ042,CZ0422,4827,3743,105
2020-11-11,CZ042,CZ0423,5347,4386,79
2020-11-11,CZ042,CZ0424,2924,2202,48
2020-11-11,CZ042,CZ0425,3539,2575,57
2020-11-11,CZ042,CZ0426,3579,2648,45
2020-11-11,CZ042,CZ0427,4475,3444,55
2020-11-11,CZ051,CZ0511,3136,2190,24
2020-11-11,CZ051,CZ0512,3846,2779,51
2020-11-11,CZ051,CZ0513,8165,6418,63
2020-11-11,CZ051,CZ0514,3402,2511,41
2020-11-11,CZ052,CZ0521,6884,5444,89
2020-11-11,CZ052,CZ0522,3005,2092,43
2020-11-11,CZ052,CZ0523,5848,4620,89
2020-11-11,CZ052,CZ0524,3069,2275,31
2020-11-11,CZ052,CZ0525,4970,3596,78
2020-11-11,CZ053,CZ0531,4626,3259,49
2020-11-11,CZ053,CZ0532,6688,5077,67
2020-11-11,CZ053,CZ0533,4178,3179,55
2020-11-11,CZ053,CZ0534,5464,4001,68
2020-11-11,CZ063,CZ0631,3979,2733,62
2020-11-11,CZ063,CZ0632,4841,3594,75
2020-11-11,CZ063,CZ0633,3792,2682,54
2020-11-11,CZ063,CZ0634,4491,3263,94
2020-11-11,CZ063,CZ0635,5633,4236,74
2020-11-11,CZ064,CZ0641,3816,2820,90
2020-11-11,CZ064,CZ0642,13640,10741,191
2020-11-11,CZ064,CZ0643,7843,5877,114
2020-11-11,CZ064,CZ0644,2964,2093,80
2020-11-11,CZ064,CZ0645,7269,5511,128
2020-11-11,CZ064,CZ0646,3031,2182,60
2020-11-11,CZ064,CZ0647,3197,2305,90
2020-11-11,CZ071,CZ0711,1511,1112,31
2020-11-11,CZ071,CZ0712,10245,8147,142
2020-11-11,CZ071,CZ0713,5430,3973,54
2020-11-11,CZ071,CZ0714,6028,4390,79
2020-11-11,CZ071,CZ0715,4412,3171,70
2020-11-11,CZ072,CZ0721,4989,3902,64
2020-11-11,CZ072,CZ0722,8414,6682,122
2020-11-11,CZ072,CZ0723,6997,5195,71
2020-11-11,CZ072,CZ0724,10022,7952,120
2020-11-11,CZ080,CZ0801,2800,2025,40
2020-11-11,CZ080,CZ0802,9312,7342,130
2020-11-11,CZ080,CZ0803,9357,7406,89
2020-11-11,CZ080,CZ0804,5630,4236,59
2020-11-11,CZ080,CZ0805,8020,5996,96
2020-11-11,CZ080,CZ0806,11239,9098,192
2020-11-11,,,19,1134,0
2020-11-12,CZ010,CZ0100,52098,48288,599
2020-11-12,CZ020,CZ020A,5536,5547,46
2020-11-12,CZ020,CZ020B,6036,4988,43
2020-11-12,CZ020,CZ020C,2462,1951,30
2020-11-12,CZ020,CZ0201,5684,4547,79
2020-11-12,CZ020,CZ0202,3585,3036,35
2020-11-12,CZ020,CZ0203,5988,4909,64
2020-11-12,CZ020,CZ0204,4614,3779,78
2020-11-12,CZ020,CZ0205,2554,1933,41
2020-11-12,CZ020,CZ0206,4006,3397,54
2020-11-12,CZ020,CZ0207,5169,4093,72
2020-11-12,CZ020,CZ0208,3858,3154,56
2020-11-12,CZ020,CZ0209,6848,6368,48
2020-11-12,CZ031,CZ0311,8557,7499,106
2020-11-12,CZ031,CZ0312,1816,1363,39
2020-11-12,CZ031,CZ0313,3732,2669,75
2020-11-12,CZ031,CZ0314,3296,2428,37
2020-11-12,CZ031,CZ0315,2063,1502,57
2020-11-12,CZ031,CZ0316,3067,2309,62
2020-11-12,CZ031,CZ0317,4820,3787,83
2020-11-12,CZ032,CZ0321,2250,1971,46
2020-11-12,CZ032,CZ0322,3478,2726,43
2020-11-12,CZ032,CZ0323,8462,7443,93
2020-11-12,CZ032,CZ0324,3141,2660,50
2020-11-12,CZ032,CZ0325,3639,3173,36
2020-11-12,CZ032,CZ0326,1775,1503,30
2020-11-12,CZ032,CZ0327,1727,1336,33
2020-11-12,CZ041,CZ0411,2542,2013,101
2020-11-12,CZ041,CZ0412,3513,2777,86
2020-11-12,CZ041,CZ0413,2962,2188,72
2020-11-12,CZ042,CZ0421,4061,3013,73
2020-11-12,CZ042,CZ0422,4904,3873,108
2020-11-12,CZ042,CZ0423,5448,4570,80
2020-11-12,CZ042,CZ0424,2995,2318,49
2020-11-12,CZ042,CZ0425,3614,2709,59
2020-11-12,CZ042,CZ0426,3698,2743,47
2020-11-12,CZ042,CZ0427,4564,3610,56
2020-11-12,CZ051,CZ0511,3247,2271,25
2020-11-12,CZ051,CZ0512,4001,2909,51
2020-11-12,CZ051,CZ0513,8419,6612,68
2020-11-12,CZ051,CZ0514,3498,2637,43
2020-11-12,CZ052,CZ0521,6973,5733,91
2020-11-12,CZ052,CZ0522,3075,2233,45
2020-11-12,CZ052,CZ0523,5913,4780,92
2020-11-12,CZ052,CZ0524,3172,2381,33
2020-11-12,CZ052,CZ0525,5043,3801,81
2020-11-12,CZ053,CZ0531,4717,3437,49
2020-11-12,CZ053,CZ0532,6803,5336,67
2020-11-12,CZ053,CZ0533,4280,3307,55
2020-11-12,CZ053,CZ0534,5656,4221,72
2020-11-12,CZ063,CZ0631,4113,2865,63
2020-11-12,CZ063,CZ0632,4990,3792,77
2020-11-12,CZ063,CZ0633,3899,2849,56
2020-11-12,CZ063,CZ0634,4580,3403,95
2020-11-12,CZ063,CZ0635,5787,4425,76
2020-11-12,CZ064,CZ0641,3878,2976,92
2020-11-12,CZ064,CZ0642,13804,11215,198
2020-11-12,CZ064,CZ0643,7975,6205,117
2020-11-12,CZ064,CZ0644,3039,2217,80
2020-11-12,CZ064,CZ0645,7409,5848,131
2020-11-12,CZ064,CZ0646,3091,2306,64
2020-11-12,CZ064,CZ0647,3313,2473,94
2020-11-12,CZ071,CZ0711,1534,1144,32
2020-11-12,CZ071,CZ0712,10373,8432,148
2020-11-12,CZ071,CZ0713,5517,4178,56
2020-11-12,CZ071,CZ0714,6120,4660,83
2020-11-12,CZ071,CZ0715,4496,3289,72
2020-11-12,CZ072,CZ0721,5077,4088,67
2020-11-12,CZ072,CZ0722,8532,6945,125
2020-11-12,CZ072,CZ0723,7122,5455,75
2020-11-12,CZ072,CZ0724,10161,8322,126
2020-11-12,CZ080,CZ0801,2871,2102,45
2020-11-12,CZ080,CZ0802,9448,7566,136
2020-11-12,CZ080,CZ0803,9522,7636,94
2020-11-12,CZ080,CZ0804,5726,4422,60
2020-11-12,CZ080,CZ0805,8230,6259,101
2020-11-12,CZ080,CZ0806,11388,9413,196
2020-11-12,,,19,1163,0
2020-11-13,CZ010,CZ0100,52583,49179,610
2020-11-13,CZ020,CZ020A,5593,5676,49
2020-11-13,CZ020,CZ020B,6140,5176,43
2020-11-13,CZ020,CZ020C,2482,2083,31
2020-11-13,CZ020,CZ0201,5738,4758,80
2020-11-13,CZ020,CZ0202,3631,3109,36
2020-11-13,CZ020,CZ0203,6076,5124,67
2020-11-13,CZ020,CZ0204,4664,3972,80
2020-11-13,CZ020,CZ0205,2619,2051,41
2020-11-13,CZ020,CZ0206,4071,3531,55
2020-11-13,CZ020,CZ0207,5227,4250,74
2020-11-13,CZ020,CZ0208,3900,3265,58
2020-11-13,CZ020,CZ0209,6977,6574,50
2020-11-13,CZ031,CZ0311,8655,7759,110
2020-11-13,CZ031,CZ0312,1859,1396,42
2020-11-13,CZ031,CZ0313,3789,2798,76
2020-11-13,CZ031,CZ0314,3415,2584,39
2020-11-13,CZ031,CZ0315,2103,1574,58
2020-11-13,CZ031,CZ0316,3195,2428,63
2020-11-13,CZ031,CZ0317,4885,3977,85
2020-11-13,CZ032,CZ0321,2271,2020,46
2020-11-13,CZ032,CZ0322,3540,2847,45
2020-11-13,CZ032,CZ0323,8572,7637,97
2020-11-13,CZ032,CZ0324,3173,2748,52
2020-11-13,CZ032,CZ0325,3694,3244,38
2020-11-13,CZ032,CZ0326,1799,1533,30
2020-11-13,CZ032,CZ0327,1768,1391,33
2020-11-13,CZ041,CZ0411,2589,2051,102
2020-11-13,CZ041,CZ0412,3575,2883,90
2020-11-13,CZ041,CZ0413,3001,2278,77
2020-11-13,CZ042,CZ0421,4164,3170,75
2020-11-13,CZ042,CZ0422,4975,3995,111
2020-11-13,CZ042,CZ0423,5534,4747,82
2020-11-13,CZ042,CZ0424,3045,2426,49
2020-11-13,CZ042,CZ0425,3665,2847,59
2020-11-13,CZ042,CZ0426,3767,2909,48
2020-11-13,CZ042,CZ0427,4653,3804,56
2020-11-13,CZ051,CZ0511,3325,2413,28
2020-11-13,CZ051,CZ0512,4066,3072,54
2020-11-13,CZ051,CZ0513,8531,6866,70
2020-11-13,CZ051,CZ0514,3566,2772,44
2020-11-13,CZ052,CZ0521,7061,5918,94
2020-11-13,CZ052,CZ0522,3139,2367,47
2020-11-13,CZ052,CZ0523,5983,4986,93
2020-11-13,CZ052,CZ0524,3210,2480,34
2020-11-13,CZ052,CZ0525,5122,3980,82
2020-11-13,CZ053,CZ0531,4885,3626,51
2020-11-13,CZ053,CZ0532,6927,5631,67
2020-11-13,CZ053,CZ0533,4393,3461,57
2020-11-13,CZ053,CZ0534,5826,4426,73
2020-11-13,CZ063,CZ0631,4276,3010,65
2020-11-13,CZ063,CZ0632,5139,3929,80
2020-11-13,CZ063,CZ0633,4006,2961,57
2020-11-13,CZ063,CZ0634,4752,3562,95
2020-11-13,CZ063,CZ0635,5956,4616,77
2020-11-13,CZ064,CZ0641,3949,3086,95
2020-11-13,CZ064,CZ0642,14026,11626,204
2020-11-13,CZ064,CZ0643,8147,6481,123
2020-11-13,CZ064,CZ0644,3099,2378,80
2020-11-13,CZ064,CZ0645,7510,6090,133
2020-11-13,CZ064,CZ0646,3174,2441,67
2020-11-13,CZ064,CZ0647,3407,2551,97
2020-11-13,CZ071,CZ0711,1544,1205,33
2020-11-13,CZ071,CZ0712,10469,8681,149
2020-11-13,CZ071,CZ0713,5567,4347,58
2020-11-13,CZ071,CZ0714,6223,4857,86
2020-11-13,CZ071,CZ0715,4651,3439,72
2020-11-13,CZ072,CZ0721,5163,4212,72
2020-11-13,CZ072,CZ0722,8611,7186,126
2020-11-13,CZ072,CZ0723,7201,5686,79
2020-11-13,CZ072,CZ0724,10293,8623,132
2020-11-13,CZ080,CZ0801,2945,2204,47
2020-11-13,CZ080,CZ0802,9595,7828,145
2020-11-13,CZ080,CZ0803,9775,7893,106
2020-11-13,CZ080,CZ0804,5835,4616,61
2020-11-13,CZ080,CZ0805,8376,6527,104
2020-11-13,CZ080,CZ0806,11561,9758,202
2020-11-13,,,20,1193,0
2020-11-14,CZ010,CZ0100,52840,49930,617
2020-11-14,CZ020,CZ020A,5633,5760,49
2020-11-14,CZ020,CZ020B,6183,5342,43
2020-11-14,CZ020,CZ020C,2486,2198,33
2020-11-14,CZ020,CZ0201,5763,4901,84
2020-11-14,CZ020,CZ0202,3660,3160,36
2020-11-14,CZ020,CZ0203,6110,5246,68
2020-11-14,CZ020,CZ0204,4694,4106,83
2020-11-14,CZ020,CZ0205,2644,2137,42
2020-11-14,CZ020,CZ0206,4120,3637,57
2020-11-14,CZ020,CZ0207,5248,4408,75
2020-11-14,CZ020,CZ0208,3937,3363,59
2020-11-14,CZ020,CZ0209,7027,6721,51
2020-11-14,CZ031,CZ0311,8752,8116,111
2020-11-14,CZ031,CZ0312,1899,1507,45
2020-11-14,CZ031,CZ0313,3862,3029,78
2020-11-14,CZ031,CZ0314,3424,2758,40
2020-11-14,CZ031,CZ0315,2120,1645,60
2020-11-14,CZ031,CZ0316,3199,2512,69
2020-11-14,CZ031,CZ0317,4920,4146,89
2020-11-14,CZ032,CZ0321,2306,2086,48
2020-11-14,CZ032,CZ0322,3562,2959,48
2020-11-14,CZ032,CZ0323,8689,7786,98
2020-11-14,CZ032,CZ0324,3202,2846,54
2020-11-14,CZ032,CZ0325,3713,3304,39
2020-11-14,CZ032,CZ0326,1816,1579,31
2020-11-14,CZ032,CZ0327,1802,1447,35
2020-11-14,CZ041,CZ0411,2611,2144,102
2020-11-14,CZ041,CZ0412,3601,2977,92
2020-11-14,CZ041,CZ0413,3013,2403,79
2020-11-14,CZ042,CZ0421,4215,3279,76
2020-11-14,CZ042,CZ0422,5021,4124,113
2020-11-14,CZ042,CZ0423,5584,4935,85
2020-11-14,CZ042,CZ0424,3084,2528,49
2020-11-14,CZ042,CZ0425,3719,2992,59
2020-11-14,CZ042,CZ0426,3830,3005,50
2020-11-14,CZ042,CZ0427,4699,3904,60
2020-11-14,CZ051,CZ0511,3403,2516,31
2020-11-14,CZ051,CZ0512,4130,3226,55
2020-11-14,CZ051,CZ0513,8642,7115,74
2020-11-14,CZ051,CZ0514,3624,2891,46
2020-11-14,CZ052,CZ0521,7134,6055,99
2020-11-14,CZ052,CZ0522,3242,2473,48
2020-11-14,CZ052,CZ0523,6026,5158,93
2020-11-14,CZ052,CZ0524,3255,2606,34
2020-11-14,CZ052,CZ0525,5170,4140,86
2020-11-14,CZ053,CZ0531,4949,3804,54
2020-11-14,CZ053,CZ0532,6991,5867,69
2020-11-14,CZ053,CZ0533,4434,3575,59
2020-11-14,CZ053,CZ0534,5871,4577,75
2020-11-14,CZ063,CZ0631,4357,3175,66
2020-11-14,CZ063,CZ0632,5196,4075,83
2020-11-14,CZ063,CZ0633,4043,3150,57
2020-11-14,CZ063,CZ0634,4843,3713,97
2020-11-14,CZ063,CZ0635,5996,4806,81
2020-11-14,CZ064,CZ0641,3982,3187,98
2020-11-14,CZ064,CZ0642,14136,12016,210
2020-11-14,CZ064,CZ0643,8230,6749,128
2020-11-14,CZ064,CZ0644,3137,2474,83
2020-11-14,CZ064,CZ0645,7525,6261,140
2020-11-14,CZ064,CZ0646,3198,2533,68
2020-11-14,CZ064,CZ0647,3445,2629,100
2020-11-14,CZ071,CZ0711,1562,1273,34
2020-11-14,CZ071,CZ0712,10519,8910,154
2020-11-14,CZ071,CZ0713,5616,4466,60
2020-11-14,CZ071,CZ0714,6273,5053,91
2020-11-14,CZ071,CZ0715,4693,3546,73
2020-11-14,CZ072,CZ0721,5205,4333,74
2020-11-14,CZ072,CZ0722,8703,7416,127
2020-11-14,CZ072,CZ0723,7264,5935,84
2020-11-14,CZ072,CZ0724,10384,8845,138
2020-11-14,CZ080,CZ0801,3012,2286,51
2020-11-14,CZ080,CZ0802,9702,8025,151
2020-11-14,CZ080,CZ0803,9935,8162,109
2020-11-14,CZ080,CZ0804,5890,4777,61
2020-11-14,CZ080,CZ0805,8464,6790,106
2020-11-14,CZ080,CZ0806,11683,10078,205
2020-11-14,,,20,1218,0
2020-11-15,CZ010,CZ0100,52973,50601,626
2020-11-15,CZ020,CZ020A,5651,5845,49
2020-11-15,CZ020,CZ020B,6217,5516,43
2020-11-15,CZ020,CZ020C,2486,2255,33
2020-11-15,CZ020,CZ0201,5787,5077,85
2020-11-15,CZ020,CZ0202,3664,3212,38
2020-11-15,CZ020,CZ0203,6140,5360,69
2020-11-15,CZ020,CZ0204,4703,4228,83
2020-11-15,CZ020,CZ0205,2664,2207,42
2020-11-15,CZ020,CZ0206,4127,3713,59
2020-11-15,CZ020,CZ0207,5256,4585,77
2020-11-15,CZ020,CZ0208,3945,3431,59
2020-11-15,CZ020,CZ0209,7038,6867,51
2020-11-15,CZ031,CZ0311,8771,8408,114
2020-11-15,CZ031,CZ0312,1901,1545,45
2020-11-15,CZ031,CZ0313,3862,3192,78
2020-11-15,CZ031,CZ0314,3426,2877,43
2020-11-15,CZ031,CZ0315,2120,1746,61
2020-11-15,CZ031,CZ0316,3201,2613,69
2020-11-15,CZ031,CZ0317,4953,4286,91
2020-11-15,CZ032,CZ0321,2310,2124,48
2020-11-15,CZ032,CZ0322,3623,3093,49
2020-11-15,CZ032,CZ0323,8714,7909,101
2020-11-15,CZ032,CZ0324,3216,2901,54
2020-11-15,CZ032,CZ0325,3729,3364,40
2020-11-15,CZ032,CZ0326,1820,1610,32
2020-11-15,CZ032,CZ0327,1810,1487,35
2020-11-15,CZ041,CZ0411,2612,2181,103
2020-11-15,CZ041,CZ0412,3606,3058,96
2020-11-15,CZ041,CZ0413,3019,2506,81
2020-11-15,CZ042,CZ0421,4254,3416,78
2020-11-15,CZ042,CZ0422,5036,4249,113
2020-11-15,CZ042,CZ0423,5585,5097,88
